bin_mean_pred,frac_positives
0.03544073407506311,0.027210884353741496
0.1508636668511072,0.17307692307692307
0.2465208855752697,0.21875
0.3503622315796807,0.36363636363636365
0.4531251735590888,0.3333333333333333
0.5429837414708941,0.6785714285714286
0.6509549814653578,0.6829268292682927
0.7596496535295554,0.7727272727272727
0.8517383068582477,0.9
0.9580889379482954,0.8931297709923665
