recall,precision,pos_rate
0.0,1.0,0.5
0.016666666666666666,1.0,0.5
0.03333333333333333,1.0,0.5
0.05,1.0,0.5
0.06666666666666667,1.0,0.5
0.08333333333333333,1.0,0.5
0.1,1.0,0.5
0.11666666666666667,0.875,0.5
0.13333333333333333,0.8,0.5
0.15,0.8181818181818182,0.5
0.16666666666666666,0.8333333333333334,0.5
0.18333333333333332,0.8461538461538461,0.5
0.2,0.8571428571428571,0.5
0.21666666666666667,0.8666666666666667,0.5
0.23333333333333334,0.875,0.5
0.25,0.8823529411764706,0.5
0.26666666666666666,0.8888888888888888,0.5
0.2833333333333333,0.8947368421052632,0.5
0.3,0.9,0.5
0.31666666666666665,0.9047619047619048,0.5
0.3333333333333333,0.9090909090909091,0.5
0.35,0.875,0.5
0.36666666666666664,0.88,0.5
0.38333333333333336,0.8846153846153846,0.5
0.4,0.8571428571428571,0.5
0.4166666666666667,0.8620689655172413,0.5
0.43333333333333335,0.8387096774193549,0.5
0.45,0.84375,0.5
0.4666666666666667,0.8484848484848485,0.5
0.48333333333333334,0.8055555555555556,0.5
0.5,0.8108108108108109,0.5
0.5166666666666667,0.8157894736842105,0.5
0.5333333333333333,0.8205128205128205,0.5
0.55,0.825,0.5
0.5666666666666667,0.8292682926829268,0.5
0.5833333333333334,0.8333333333333334,0.5
0.6,0.8372093023255814,0.5
0.6166666666666667,0.8409090909090909,0.5
0.6333333333333333,0.8085106382978723,0.5
0.65,0.7647058823529411,0.5
0.6666666666666666,0.7547169811320755,0.5
0.6833333333333333,0.7592592592592593,0.5
0.7,0.75,0.5
0.7166666666666667,0.7049180327868853,0.5
0.7333333333333333,0.676923076923077,0.5
0.75,0.6521739130434783,0.5
0.7666666666666667,0.6571428571428571,0.5
0.7833333333333333,0.6351351351351351,0.5
0.8,0.631578947368421,0.5
0.8166666666666667,0.6363636363636364,0.5
0.8333333333333334,0.6172839506172839,0.5
0.85,0.6071428571428571,0.5
0.8666666666666667,0.5977011494252874,0.5
0.8833333333333333,0.5824175824175825,0.5
0.9,0.5869565217391305,0.5
0.9166666666666666,0.5789473684210527,0.5
0.9333333333333333,0.56,0.5
0.95,0.5229357798165137,0.5
0.9666666666666667,0.5272727272727272,0.5
0.9833333333333333,0.5315315315315315,0.5
1.0,0.5,0.5
