recall,precision
0.7688442211055276,0.8425241283861251
0.7738693467336684,0.8416972199911996
0.7788944723618091,0.8408703115962739
0.7839195979899498,0.8400166627701587
0.7889447236180904,0.8389605506793218
0.7939698492462312,0.8379044385884848
0.7989949748743719,0.836848326497648
0.8040201005025126,0.8347378026793312
0.8090452261306533,0.8323636759291444
0.8140703517587939,0.8299895491789577
0.8190954773869347,0.8278984217908286
0.8241206030150754,0.8261098109621405
0.8291457286432161,0.8243212001334526
0.8341708542713568,0.8226126703675884
0.8391959798994975,0.821304545915844
0.8442211055276382,0.8199964214640995
0.8492462311557789,0.8186882970123552
0.8542713567839196,0.8159772493703403
0.8592964824120604,0.8130186270476898
0.864321608040201,0.8100600047250393
0.8693467336683417,0.8076513504471986
0.8743718592964824,0.8057239182085665
0.8793969849246231,0.8037964859699347
0.8844221105527639,0.8017669849032737
0.8894472361809045,0.7993684657660465
0.8944723618090452,0.796969946628819
0.8994974874371859,0.7945714274915918
0.9045226130653267,0.7844098598375491
0.9095477386934674,0.7733857312371933
0.914572864321608,0.7623616026368377
0.9195979899497487,0.7570032225732385
0.9246231155778895,0.7556918057501797
0.9296482412060302,0.7543803889271208
0.9346733668341709,0.7526918338824602
0.9396984924623115,0.7499661487283946
0.9447236180904522,0.7472404635743292
0.949748743718593,0.7445147784202637
0.9547738693467337,0.7372058010227593
0.9597989949748744,0.7296555977177055
0.964824120603015,0.7221053944126518
0.9698492462311558,0.7111506221543539
0.9748743718592965,0.6982247836599673
0.9798994974874372,0.6852989451655808
0.9849246231155779,0.659617748718567
0.9899497487437187,0.6064118324790442
0.9949748743718593,0.5532059162395229
1.0,0.5
