bin_mean_pred,frac_positives
0.030057450696750088,0.029850746268656716
0.14575342725623736,0.14545454545454545
0.25391235316203814,0.288135593220339
0.352828589005348,0.46153846153846156
0.4562946910920896,0.47368421052631576
0.5444720261024706,0.7575757575757576
0.6484831661889048,0.6363636363636364
0.750966656467189,0.8478260869565217
0.8455081929763159,0.85
0.95818363462837,0.9611650485436893
