fpr,tpr
0.0,0.0
0.0,0.016666666666666666
0.0,0.25
0.016666666666666666,0.25
0.016666666666666666,0.9833333333333333
0.03333333333333333,0.9833333333333333
0.03333333333333333,1.0
1.0,1.0
